StationID,Station
8572190,"Beinwil SO, Bachmättli"
8572191,"Beinwil SO, Kloster"
8572192,"Beinwil SO, Schachen"
8572193,"Beinwil SO, Oberbuchen"
8572194,"Bärschwil, Station"
8572195,"Liesberg, Station"
8572196,"Liesberg, Seemättli"
8572197,"Liesberg, Ochsengasse"
8572198,"Dittingen, Buchholz"
8572199,"Dittingen, Dorf"
8572200,"Zwingen, Schützenhaus"
8572201,"Blauen, Dorfplatz"
8572202,"Zwingen, Strengenfeld"
8572203,"Zwingen, Nenzlingenmatten"
8572204,"Nenzlingen, Dorfplatz"
8572205,"Dornach, Gwändweg"
8572206,"Dornach, Museumsplatz"
8572207,"Dornach, Schiessstand"
8572208,"Hochwald, Rest. Rössli"
8572209,"Hochwald, Ziegelschüren"
8572210,"Seewen SO, Zelgli"
8572211,"Seewen SO, Löhr"
8572212,"Liestal, Bahnhof"
8572214,"Liestal, Burg"
8572215,"Liestal, Eglisacker"
8572216,"Liestal, Kinderheim auf Berg"
8572217,"Seltisberg, Sonnenblick"
8572218,"Seltisberg, alte Post"
8572219,"Lupsingen, Oristalbrücke"
8572220,"Büren SO, Unterdorf"
8572221,"Liestal, Oris"
8572222,"Liestal, Zeughaus"
8572223,"Nuglar, Neunuglar"
8572224,"Nuglar, Orismühle"
8572225,"Nuglar, Neumatt"
8572226,"Nuglar, Schulhaus"
8572227,"Nuglar, St. Pantaleonstrasse"
8572228,"St. Pantaleon, bei den Tannen"
8572229,"Liestal, Gestadeckplatz"
8572230,"Liestal, Altersheim"
8572231,"Liestal, äussere Arisdörferstr"
8572232,"Liestal, im Rank"
8572233,"Liestal, Leisenberg"
8572234,"Liestal, Windenthal"
8572235,"Liestal, Abzw. Hersberg"
8572236,"Hersberg, Schützen"
8572237,"Arisdorf, Weieren"
8572238,"Arisdorf, Kreuz"
8572239,"Arisdorf, Schulhaus"
8572240,"Giebenach, Lindenplatz"
8572244,"Magden, Schwimmbad"
8572245,"Olsberg, Schönenbühl"
8572246,"Olsberg, Vorstadt"
8572247,"Olsberg, Mitteldorf"
8572248,"Olsberg, Chloster"
8572249,"Rheinfelden, Bahnhof"
8572250,"Rheinfelden, Post"
8572251,"Rheinfelden, Töpferweg"
8572252,"Rheinfelden, Regionalspital"
8572256,"Möhlin, Fridolinsgasse"
8572258,"Möhlin, Dammstrasse"
8572259,"Möhlin, Obermatt"
8572260,"Zeiningen, Unterdorf"
8572261,"Zeiningen, Ausserdorf"
8572262,"Zeiningen, Bernet"
8572263,"Zuzgen, Niederhofen"
8572264,"Zuzgen, Oberdorf"
8572265,"Zuzgen, Mühle"
8572266,"Hellikon, Unterdorf"
8572267,"Hellikon, Ausserdorf"
8572268,"Wegenstetten, Abzw. Schupfart"
8572269,"Wegenstetten, alte Post"
8572270,"Rheinfelden, Altersheim"
8572271,"Rheinfelden, Engerfeld"
8572272,"Rheinfelden, Eremitage"
8572273,"Magden, Unterdorf"
8572274,"Magden, Lanzenberg"
8572275,"Maisprach, Hofmet"
8572276,"Buus, Aufgend"
8572277,"Buus, Turnhalle"
8572278,"Buus, Untere Farnsburg"
8572279,"Rickenbach BL, Hinterdorf"
8572280,"Gelterkinden, Mühlestett"
8572281,"Gelterkinden, Rickenbacherstr."
8572282,"Gelterkinden, Bahnhof"
8572283,"Gelterkinden, obere Mühle"
8572284,"Gelterkinden, Maloya"
8572285,"Ormalingen, Schulhaus"
8572286,"Ormalingen, Hemmikerstrasse"
8572287,"Ormalingen, Grauenstein"
8572290,"Hemmiken, Stiegelmatt"
8572291,"Hemmiken, Friedhof"
8572292,"Hemmiken, Abzw. nach Asp"
8572293,"Ormalingen, Oberdorf"
8572294,"Rothenfluh, Säge"
8572295,"Rothenfluh, Asphof"
8572296,"Anwil, Talweiher"
8572297,"Anwil, Ausserdorf"
8572298,"Kienberg, Kreuz"
8572299,"Gelterkinden, Rünenbergerbr."
8572300,"Gelterkinden, Schwimmbad"
8572301,"Tecknau, Mitteldorf"
8572302,"Tecknau, Bahnhof"
8572303,"Wenslingen, Hinterdorf"
8572304,"Wenslingen, Mooshof"
8572305,"Oltingen, Lehmatt"
8572306,"Oltingen, Schulhaus"
8572307,"Gelterkinden, Bleichiweg"
8572308,"Rünenberg, Unterdorf"
8572309,"Rünenberg, Frohe Aussicht"
8572311,"Zeglingen, Sagi"
8572312,"Zeglingen, Oberdorf"
8572313,"Möhlin, Bahnhof"
8572314,"Balsthal, Post"
8572315,"Balsthal, Zentrum"
8572316,"Balsthal, Brauerei"
8572317,"Balsthal, St. Wolfgang"
8572318,"Mümliswil, Lobisei"
8572319,"Mümliswil, Kammfabrik"
8572320,"Mümliswil, Schulhaus"
8572321,"Ramiswil, Mühle"
8572322,"Ramiswil, Abzw. Scheltenstr."
8572323,"Ramiswil, Kapelle"
8572324,"Ramiswil, Alpenblick"
8572325,"Balsthal, Thalbrücke"
8572326,"Balsthal, Hinterrain"
8572327,"Laupersdorf, Vogelsmatt"
8572328,"Laupersdorf, Einschnitt"
8572329,"Matzendorf, Unterdorf"
8572330,"Matzendorf, Horngraben"
8572331,"Aedermannsdorf, Staatsstrasse"
8572332,"Herbetswil, Vorderer Hammer"
8572333,"Herbetswil, Hinterer Hammer"
8572334,"Herbetswil, Wolfsschlucht"
8572335,"Welschenrohr, Unterdorf"
8572336,"Welschenrohr, Hinterdorf"
8572337,"Welschenrohr, Rotschihaus"
8572338,"Welschenrohr, Abzw. Malsenhof"
8572339,"Welschenrohr, Brisenmatt"
8572340,"Gänsbrunnen, Hasenmattweg"
8572341,"Gänsbrunnen, St. Josef"
8572342,"Gänsbrunnen, Bahnhof"
8572343,"Balsthal, Pfadiheim"
8572344,"Holderbank SO, Seblenhof"
8572345,"Holderbank SO, Steinbruch"
8572346,"Langenbruck, Unterdorf"
8572347,"Langenbruck, Passhöhe"
8572348,"Langenbruck, Spittel"
8572349,"Waldenburg, Revue Thommen"
8572351,"Waldenburg, Bahnhof"
8572352,"Olten, Bahnhof"
8572353,"Aarburg, Längacker"
8572354,"Aarburg, Höhe"
8572355,"Aarburg, Städtli"
8572356,"Boningen, Ruppoldingen"
8572358,"Boningen, Kappelerstrasse"
8572359,"Boningen, Gsteigli"
8572360,"Boningen, Hausenmühli"
8572361,"Fulenbach, Aaretränke"
8572362,"Fulenbach, Boningerstrasse"
8572363,"Fulenbach, Höchi"
8572364,"Fulenbach, Altes Schulhaus"
8572365,"Fulenbach, Wolfwilerstrasse"
8572366,"Wolfwil, Fulenbacherstrasse"
8572367,"Wolfwil, Schulhaus"
8572368,"Wolfwil, Oberdorf"
8572369,"Wolfwil, Schweissacker"
8572370,"Kestenholz, Rain"
8572371,"Oensingen, Post"
8572372,"Oensingen, Bahnhof"
8572373,"Solothurn, Hauptbahnhof"
8572374,"Solothurn, Grenchenstrasse"
8572375,"Chur, Amselweg"
8572376,"Solothurn, St. Katharinen"
8572377,"Feldbrunnen, Bahnhof"
8572378,"Riedholz, Bahnhof"
8572380,"Hubersdorf, Siggern"
8572381,"Günsberg, Neue Balmbergstrasse"
8572382,"Günsberg, Bangerten"
8572383,"Günsberg, Längmatt"
8572384,"Balmberg, Vorder-Balmberg"
8572385,"Balmberg, Mittler-Balmberg"
8572386,"Solothurn, Baseltor"
8572387,"Baden, Lindenplatz"
8572388,"Aarau, Aarepark"
8572389,"Küttigen, Stock"
8572390,"Küttigen, Kreuz"
8572391,"Densbüren, Ausserdorf"
8572392,"Densbüren, Breite"
8572393,"Herznach, Oberherznach"
8572394,"Ueken, Zeihen Abzw."
8572395,"Ueken, Unterdorf"
8572396,"Frick, Oberdorf"
8572397,"Frick, Unterdorf"
8572398,"Frick, Neumatt"
8572399,"Frick, Abzw. Ittenthal"
8572400,"Kaisten, Kaisterberg"
8572401,"Kaisten, Weidstrasse"
8572402,"Laufenburg, Blauen"
8572403,"Laufenburg, Bahnhof"
8572404,"Chur, Wiesental"
8572405,"Oberhof, Benkenhöfe"
8572406,"Wölflinswil, Mühlmatt"
8572407,"Wölflinswil, Unterdorf"
8572408,"Wittnau, Hofmatt"
8572409,"Wittnau, Mitteldorf"
8572410,"Wittnau, Obere Gasse"
8572411,"Gipf-Oberfrick, Rösslibrücke"
8572412,"Gipf-Oberfrick, Brücke"
8572413,"Frick, Ebnet"
8572414,"Frick, Firma Müller"
8572415,"Kaisten, Unterdorf"
8572416,"Sisseln AG, Breitenacher"
8572417,"Sisseln AG, Unterdorf"
8572418,"Sisseln AG, DSM"
8572419,"Sisseln AG, Syngenta"
8572420,"Stein AG, Novartis"
8572421,"Stein AG, Coop"
8572422,"Stein AG, Zürcherstrasse"
8572424,"Laufenburg, Regionalspital"
8572425,"Wallbach, Friedhof"
8572426,"Wallbach, Gemeindehaus"
8572427,"Wallbach, Rheinstrasse"
8572429,"Mumpf, Bahnhof"
8572431,"Mumpf, Bahnhofstrasse"
8572432,"Mumpf, Dorf"
8572433,"Obermumpf, Ausserdorf"
8572434,"Obermumpf, Bündtematt"
8572435,"Schupfart, Mühle"
8572436,"Kaisten, Steigstich"
8572437,"Laufenburg, Kreisschule"
8572438,"Sulz AG, Leidikon"
8572439,"Sulz AG, Mitteldorf"
8572440,"Obersulz, Hauptstrasse"
8572441,"Etzgen, Rheintalstrasse"
8572442,"Etzgen, Mühle"
8572443,"Wil AG, Steinhof"
8572444,"Wil AG, Ausserdorf"
8572445,"Hottwil, Gassweg"
8572446,"Oberhofen AG, Kreuz"
8572447,"Gansingen, Oberdorf"
8572448,"Gansingen, Unterbüren"
8572449,"Remigen, Stig"
8572450,"Umiken, Abzw. Riniken"
8572451,"Hornussen, Oberdorf"
8572452,"Bözen, Mitteldorf"
8572453,"Chur, Lachen"
8572454,"Bözen, Ausserdorf"
8572455,"Effingen, Dorf"
8572456,"Chur, Lacuna"
8572457,"Effingen, Schwerzbrünneli"
8572458,"Zeihen, Abzw. Station Effingen"
8572459,"Zeihen, Stauftel"
8572460,"Zeihen, Dorf"
8572461,"Bözberg, Riemen"
8572462,"Bözberg, Sandbrunnen"
8572463,"Bözberg, Altstalden"
8572464,"Brugg AG, Bahnhof/Zentrum"
8572465,"Wildegg, Bahnhof"
8572466,"Auenstein, Fahr"
8572467,"Auenstein, Gemeindehaus"
8572468,"Veltheim AG, Au"
8572469,"Veltheim AG, Vorerli"
8572470,"Veltheim AG, Skin"
8572471,"Veltheim AG, Bären"
8572472,"Veltheim AG, Kirchgemeindehaus"
8572473,"Schinznach Dorf, Steinachbr."
8572474,"Schinznach Dorf, Gemeindehaus"
8572475,"Schinznach Dorf, Ausserdorf"
8572476,"Schinznach Dorf, Oberdorf"
8572477,"Thalheim AG, Unterdorf"
8572478,"Thalheim AG, Dorfplatz"
8572479,"Brugg AG, Eisi"
8572480,"Bözberg, Bächle"
8572481,"Bözberg, Hübel"
8572482,"Bözberg, Riedacher"
8572483,"Brugg AG, Kaserne"
8572484,"Lauffohr, Sommerhaldenstrasse"
8572485,"Lauffohr, Langmatt"
8572486,"Lauffohr, Platte"
8572487,"Rüfenach AG, Vorderrein"
8572488,"Rüfenach AG, Schulhaus"
8572489,"Umiken, Kirche"
8572491,"Villigen, Vor Tor"
8572492,"Böttstein, Schloss"
8572493,"Kleindöttingen, Breite"
8572494,"Döttingen, Bahnhof"
8572495,"Siggenthal-W., Bahnhof"
8572496,"Würenlingen, Breite-Lochacker"
8572497,"Würenlingen, Bären"
8572498,"Würenlingen, Altersheim"
8572500,"Tegerfelden, Kirche"
8572501,"Bad Zurzach, Oberflecken"
8572502,"Bad Zurzach, Thermalbad"
8572503,"Bad Zurzach, Bahnhof"
8572504,"Hausen AG, Turnhalle"
8572505,"Hausen AG, Stollen"
8572506,"Lupfig, Dorfstrasse"
8572507,"Lupfig, Frohsinn"
8572508,"Birr, Bahnhof"
8572510,"Windisch, Gemeindehaus"
8572511,"Gebenstorf, Cherne"
8572512,"Gebenstorf, Rieden"
8572513,"Birmenstorf AG, Schinebüel"
8572514,"Birmenstorf AG, Gemeindehaus"
8572515,"Birmenstorf AG, Heigelweg"
8572516,"Windisch, Zelgli"
8572517,"Mülligen, Löh"
8572518,"Mülligen, Stock"
8572519,"Birrhard, Steibode"
8572520,"Birrhard, Unterdorf"
8572521,"Birrhard, Gemeindehaus"
8572522,"Windisch, Dammstrasse"
8572523,"Windisch, Kurve"
8572524,"Siggenthal-W., Bahnh./Hauptstr"
8572525,"Brugg AG, Wildischachen"
8572526,"Schinznach Bad, Aquarena"
8572528,"Leuggern, Dietsche/Sternen"
8572529,"Leuggern, Brühlmatt"
8572530,"Leuggern, Gippingen Härdlestr.$Leuggern, Gippingen Härdlestrasse$<2>"
8572531,"Koblenz, Bahnhof"
8572532,"Leuggern, Felsenau Werkhof"
8572533,"Full, Fähre"
8572534,"Full, Mitte"
8572535,"Full, Schulweg"
8572536,"Reuenthal AG, Dorfplatz"
8572537,"Leibstadt, Kernkraftwerk"
8572539,"Mellingen, Stetterstrasse"
8572540,"Stetten AG, Mellingerstrasse"
8572541,"Stetten AG, Dorfplatz"
8572542,"Stetten AG, Klosterfeld"
8572543,"Nesselnbach, Unterdorf"
8572544,"Wohlen AG, Coop"
8572546,"Mellingen, Krone"
8572547,"Wohlenschwil, Mühlematten"
8572548,"Mellingen, Friedhof"
8572549,"Tägerig, Grüt"
8572550,"Baden, Postautostation"
8572551,"Dättwil AG, Täfere"
8572552,"Fislisbach, Sportanlage Esp"
8572553,"Fislisbach, Gemeindehaus"
8572554,"Fislisbach, Monopol"
8572555,"Fislisbach, Niederrohrdorferst"
8572556,"Niederrohrdorf, Hiltiberg"
8572557,"Niederrohrdorf, Fohrhölzli"
8572558,"Niederrohrdorf, Oberdorf"
8572559,"Bellikon, Abzw. Hausen"
8572560,"Berikon-Widen, Bahnhof"
8572561,"Bellikon, Rehaklinik"
8572562,"Niederrohrdorf, Welschland"
8572563,"Niederrohrdorf, Vogelrüti"
8572564,"Busslingen, Hüsler"
8572565,"Stetten AG, Dörndler"
8572567,"Künten, Gried"
8572568,"Bremgarten AG, Badenerstrasse"
8572569,"Fischbach-Göslikon, Sternen"
8572570,"Bremgarten AG, Waage"
8572572,"Ennetbaden, Goldwand"
8572574,"Nussbaumen AG, Breite"
8572575,"Kirchdorf AG, Aesch"
8572576,"Kirchdorf AG, Dorf"
8572577,"Untersiggenthal, Schönegg"
8572578,"Untersiggenthal, Gemeindehaus"
8572579,"Untersiggenthal, Hölzli"
8572580,"Baden, Schulhausplatz"
8572581,"Baden, Kantonsschule"
8572582,"Baden, Historisches Museum"
8572583,"Ehrendingen, Niedermatt"
8572584,"Lengnau AG, Abzw. Husen"
8572585,"Ehrendingen, Tiefenwaag"
8572586,"Niederweningen, Bahnhof"
8572587,"Lengnau AG, Brücke"
8572588,"Endingen, Schöntal"
8572589,"Döttingen, Ochsen"
8572590,"Weiach, Alter Bahnhof"
8572591,"Fisibach, Schulhaus"
8572592,"Rümikon AG, Schulhaus"
8572593,"Mellikon, Chessel"
8572594,"Schneisingen, Kreuzhof"
8572595,"Birmensdorf ZH, Altenberg"
8572596,"Oberwil-Lieli, Englisächer"
8572597,"Oberwil-Lieli, im Moos"
8572598,"Berikon, Mattenhof"
8572599,"Berikon, Kreisschule"
8572600,"Zufikon, Emaus"
8572601,"Zufikon, Algier"
8572602,"Oberlunkhofen, Kellerämterst."
8572603,"Jonen, Käppeli"
8572604,"Obfelden, Bickwil"
8572605,"Ottenbach, Hinterdorf"
8572606,"Ottenbach, Ulmenhof"
8572607,"Bremgarten AG, Elro"
8572608,"Merenschwand, Allmend Gut"
8572609,"Merenschwand, Hinterdorf"
8572610,"Muri AG, Egg"
8572611,"Hägglingen, Dottikerstrasse"
8572612,"Hägglingen, Mitteldorf"
8572613,"Hägglingen, Dorfmatten"
8572614,"Dottikon, Gemeindehaus"
8572615,"Dottikon-Dintikon, Bahnhof"
8572616,"Dottikon, Bergstrasse"
8572617,"Dottikon, Lehmhof"
8572618,"Anglikon, Zentrum"
8572619,"Wohlen AG, Nordstrasse"
8572621,"Wohlen AG, Migros"
8572622,"Wohlen AG, Rigistrasse"
8572623,"Wohlen AG, Turmstrasse"
8572624,"Waltenschwil, Hofmatten"
8572625,"Waltenschwil, altes Schulhaus"
8572626,"Besenbüren, Schulhaus"
8572627,"Wohlen AG, Friedhof"
8572628,"Wohlen AG, Rösslimatt"
8572629,"Wohlen AG, Harzer"
8572630,"Büttikon AG, Brünishalden"
8572631,"Büttikon AG, Rossweid"
8572632,"Büttikon AG, Oberdorf"
8572633,"Uezwil, im Letten"
8572634,"Uezwil, Waage"
8572635,"Muri AG, Industriegebiet"
8572636,"Benzenschwil, Bahnhof"
8572637,"Beinwil (Freiamt), Unterdorf"
8572638,"Beinwil (Freiamt), Ab.Winters."
8572639,"Muri AG, Marktstrasse"
8572640,"Muri AG, Lindenberg"
8572641,"Buttwil, Weinmatten"
8572642,"Buttwil, Handlung Bartlome"
8572643,"Bremgarten AG, West"
8572644,"Staffeln AG, Gass"
8572645,"Hermetschwil, Kloster"
8572646,"Unterlunkhofen, Gemeindehaus"
8572647,"Rottenschwil, Seematten"
8572648,"Schöftland, Bahnhof"
8572649,"Schlossrued, Längenthal"
8572650,"Schlossrued, Pfaffenbergstr."
8572651,"Schöftland, Dorfstrasse"
8572652,"Uerkheim, Schweizermatten"
8572653,"Bottenwil, Unterdorf"
8572654,"Zofingen, Ackerstrasse"
8572655,"Chur, Tulpenweg"
8572656,"Schöftland, Dreistein"
8572657,"Schöftland, Pikardie"
8572658,"Chur, Daleustrasse"
8572659,"Chur, Sommerau"
8572660,"Staffelbach, Suhrenbrücke"
8572661,"Kirchleerau, Fabrik Hunziker"
8572662,"Felsberg, Emserstrasse"
8572663,"Felsberg, Bahnhof"
8572664,"Felsberg, Post"
8572666,"Reitnau, Unterdorf"
8572667,"Felsberg, Underchrüzli"
8572668,"Triengen, Käserei"
8572669,"Triengen, Dorf"
8572670,"Triengen, Grund"
8572671,"Felsberg, Kirchenstutz"
8572672,"Felsberg, Ringelweg"
8572673,"Büron, Eichenmoos"
8572674,"Geuensee, Sternen"
8572675,"Geuensee, Ausserdorf"
8572676,"Geuensee, Zollhaus"
8572677,"Zofingen, Mühlethalstrasse"
8572678,"Oftringen, Döbeligut"
8572679,"Oftringen, Bühnenberg-Sonnmatt"
8572680,"Küngoldingen, Post"
8572681,"Oftringen, Schulhaus/Kirche"
8572682,"Oftringen, Baslerstrasse"
8572683,"Aarburg-Oftringen, Bahnhof"
8572684,"Zofingen, Spitalgasse"
8572685,"Oftringen, Ruhbank"
8572686,"Oftringen, Wirtshüsli"
8572687,"Oftringen, alte Strasse"
8572688,"Rothrist, Rössli"
8572689,"Felsberg, Rjterstutz/Aeuli"
8572690,"Rothrist, Bahnhof"
8572691,"Rothrist, Grüebli"
8572692,"Rothrist, Brunnhalde"
8572693,"Rothrist, Weier"
8572694,"Rothrist, Hungerzelg"
8572695,"Murgenthal, Garage Rickli"
8572696,"Murgenthal, Gemeindehaus"
8572697,"Murgenthal, Post"
8572698,"Murgenthal, Hohwart"
8572699,"Murgenthal, Gadligen"
8572700,"Zofingen, Henzmannstrasse"
8572701,"Zofingen, Falkeisenmatte"
8572702,"Zofingen, Mühlewiese"
8572703,"Strengelbach, Bifang"
8572704,"Vordemwald, Weierdentsch"
8572705,"Vordemwald, Iselishof"
8572706,"Vordemwald, Schulhaus"
8572707,"Vordemwald, Rest. Tannenbaum"
8572710,"Pfaffnau, Dorfplatz"
8572711,"Roggliswil, Niederwil"
8572712,"St. Urban, Sonnhalden"
8572713,"St. Urban, Birchmatt"
8572714,"St. Urban, Klinik"
8572715,"St. Urban, Bahnhof"
8572716,"Zofingen, Tagblatt"
8572717,"Strengelbach, Schürliweg"
8572718,"Strengelbach, Hard"
8572719,"Strengelbach, Sägetstrasse"
8572720,"Strengelbach, Hardmattenweg"
8572721,"Strengelbach, Altersheim"
8572722,"Strengelbach, Gemeindehaus"
8572723,"Brittnau, Nelkenweg"
8572724,"Brittnau, Kleinfeld"
8572725,"Brittnau, Einmündung Zelgli"
8572726,"Brittnau, Abzw. Bahnhof"
8572727,"Brittnau-Wikon, Bahnhof"
8572728,"Zofingen, Oberer Stadteingang"
8572729,"Reiden, Sonne"
8572730,"Reiden, Friedmattstrasse"
8572731,"Brittnau, Liebigen"
8572733,"Langnau bei Reiden, Oberdorf"
8572740,"Brittnau, Lärchenweg"
8572741,"Zofingen, Haldenweg"
8572742,"Zofingen, Wässermattenweg"
8572743,"Zofingen, Industrie Brühl"
8572744,"Muri AG, Bahnhof"
8572745,"Zofingen, Bahnhof"
8572746,"Felsberg, Calanda"
8572747,"Bremgarten AG, Bahnhof"
8572748,"Stein-Säckingen, Bahnhof"
8572749,"Felsberg, Schöneggstrasse"
8572751,"Hüswil, Bahnhof"
8572752,"Ufhusen, Käserei Dorf"
8572753,"Ufhusen, Ruefswil"
8572754,"Luthern Dorf, Schachen"
8572755,"Luthern Dorf, Girstock"
8572756,"Luthern Dorf, Rüediswil"
8572757,"Hofstatt, Grünenboden"
8572758,"Luthern Dorf, Wieden"
8572759,"Luthern Dorf, Chrutzi"
8572760,"Nebikon, Bahnhof"
8572761,"Nebikon, Käserei"
8572763,"Schötz, St. Mauritz"
8572764,"Schötz, Feld"
8572765,"Schötz, Gläng"
8572766,"Ebersecken, Badachtal"
8572767,"Ebersecken, Dorf"
8572768,"Zell LU, Bahnhof"
8572769,"Zell LU, St. Urbanstrasse"
8572770,"Fischbach LU, Leimbütz"
8572771,"Fischbach LU, alte Post"
8572772,"Fischbach LU, Krone"
8572773,"Fischbach LU, Reiferswil"
8572774,"Grossdietwil, Post"
8572775,"Grossdietwil, Sandgruebe"
8572776,"Altbüron, Hiltbrunnen"
8572777,"Altbüron, Post"
8572778,"Altbüron, Halde"
8572779,"Altbüron, Feld"
8572780,"Altbüron, Gruenbach"
8572781,"St. Urban, Unterberghof"
8572784,"Felsberg, Bahnhofstrasse"
8572785,"St. Urban, Tundwilerweg"
8572786,"Felsberg, Brugg"
8572788,"Willisau, Bahnhof"
8572790,"Willisau, Schlüsselacher"
8572791,"Willisau, Zopfmatt"
8572792,Käppelimatt b. Willisau
8572793,"Willisau, Feld"
8572794,"Willisau, Breiten"
8572795,"Willisau, Feldmatt-Kapelle"
8572797,"Hergiswil LU, Untere Schmiede"
8572798,"Hergiswil LU, Post"
8572799,"Hergiswil LU, Luegental"
8572800,"Hübeli LU, Hintersagi"
8572801,"Hübeli LU, Sagematt"
8572802,"Willisau, Widenmatt"
8572804,"Alberswil, Burgrain"
8572805,"Ettiswil, Oberdorf"
8572806,"Ettiswil, Hinterdorf"
8572807,"Alberswil, Unterdorf"
8572808,"Schötz, Moosbrücke"
8572809,"Schötz, Neubühl"
8572810,"Altishofen, Bäckerei"
8572811,"Altishofen, Unterdorf"
8572816,"Menznau, Bahnhof"
8572818,"Menznau, Untertreien"
8572820,"Menznau, Höhe"
8572821,"Menznau, Matt"
8572822,"Menznau, Twerenegg"
8572823,"Menzberg, Buchen"
8572824,"Menzberg, Buchensäge"
8572825,"Menzberg, Gutenegg"
8572826,"Menzberg, Hasenrank"
8572827,"Menzberg, Oberlehn/Napf"
8572829,"Malters, Bahnhof"
8572830,"Malters, Schürmatt"
8572832,"Hasle LU, Post"
8572833,"Hasle LU, Bahnhof"
8572834,"Habschwanden, Schulhaus"
8572835,"Habschwanden, Ennetegg/Bachg."
8572836,"Habschwanden, Diepleschwand"
8572837,"Bramboden, Glashütte"
8572838,"Bramboden, Seebli/Luogmoos"
8572839,"Bramboden, Kirchplatz"
8572840,"Wolhusen, Bahnhof"
8572843,"Wolhusen, Viadukt"
8572844,"Wolhusen, Markt"
8572845,"Wolhusen, Emsern"
8572846,"Wolhusen, Neuemsern-Rossei"
8572849,Burgmatt (Fontannen)
8572850,"Doppleschwand, Spittel"
8572851,"Doppleschwand, Hohfuren"
8572852,"Doppleschwand, Brüggweid"
8572853,"Romoos, Flühboden"
8572854,"Romoos, Talherrenburg"
8572855,"Romoos, Zyberlibahn"
8572856,"Romoos, Adlisberg"
8572857,"Romoos, Schmitteli"
8572858,"Romoos, Schwändi Seilbahn"
8572859,"Romoos, Holzwäge"
8572862,"Wiggen, Egghus"
8572863,"Marbach LU, Käserei Schufelbü."
8572864,"Schangnau, Wald"
8572865,"Schangnau, Grunachen"
8572866,"Schangnau, Stein"
8572867,"Schangnau, Leu"
8572868,"Bumbach, Bödeli"
8572869,"Bumbach, Schwand"
8572870,"Schüpfheim, Bahnhof"
8572871,"Schüpfheim, Landbrücke"
8572872,"Schüpfheim, Badhus"
8572873,"Schüpfheim, Wegmattensäge"
8572874,"Flühli LU, Usser-Lamm"
8572875,"Flühli LU, Matzenbach"
8572876,"Flühli LU, Torbach"
8572877,"Flühli LU, Hüttlenen"
8572878,"Flühli LU, Hochwald"
8572879,"Sörenberg, Mittlere Hirsegg"
8572881,"Sörenberg, Camping"
8572882,"Sörenberg, Schulhaus"
8572883,"Sörenberg, Flühhütten"
8572884,"Sörenberg, Schwändili"
8572885,"Sörenberg, Habchegg"
8572886,"Giswil, Emmenrank"
8572887,"Giswil, Jwi"
8572888,"Giswil, Abzw. Brosmatt"
8572889,"Giswil, Buechenegg"
8572890,"Giswil, Bärecken"
8572891,"Giswil, Rütimatt"
8572892,"Giswil, Kirche"
8572893,"Giswil, Bahnhof"
8572897,"Sarnen, Bahnhof"
8572898,"Kerns, Foribach"
8572900,"Kerns, Kernwald"
